x,y
1.7331,0.390806
1.91021,0.512215
1.62259,0.478813
1.62362,0.488614
1.03047,0.420762
1.70014,0.673854
2.12606,0.383857
1.17931,0.739301
2.42187,0.432719
1.23425,0.513042
2.17457,0.52702
2.37395,0.394738
1.04864,0.406496
1.56861,0.48476
1.83682,0.632295
1.56138,0.775314
1.22351,0.544211
1.27494,0.469476
2.20864,0.397312
2.12992,0.453881
1.69942,0.400419
1.58773,0.390523
1.25171,0.7505
1.74224,0.400747
1.02281,0.656494
1.39481,0.629067
1.93966,0.592866
1.02318,0.418984
1.65653,0.446023
1.59048,0.419751
1.61825,0.458349
1.12095,0.427152
1.57234,0.652691
1.21139,0.519338
2.21865,0.379183
1.47901,0.617056
1.25698,0.673726
1.51767,0.705381
1.35047,0.817326
1.20962,0.614208
1.63566,0.693465
1.58936,0.481112
1.51031,0.423939
1.84931,0.647819
1.90931,0.572404
1.93551,0.642841
1.24728,0.460879
1.49502,0.408751
1.08196,0.703572
1.7378,0.600734
1.79958,0.501397
1.46255,0.479203
1.37408,0.772844
1.31446,0.480453
1.83836,0.655304
1.01159,0.768623
1.90106,0.616648
1.28938,0.731602
2.24385,0.501497
1.11776,0.79368
1.15193,0.511702
2.45611,0.393558
1.64543,0.54729
1.92972,0.453065
1.31281,0.491558
1.27596,0.411939
1.80977,0.400427
1.32059,0.461691
2.30915,0.503776
1.79906,0.568699
1.1872,0.891204
1.43966,0.5021
1.19278,0.382165
1.94627,0.460185
1.53704,0.561493
1.58681,0.591603
1.19872,0.809951
1.8609,0.544732
1.61511,0.739818
2.10937,0.552929
1.09033,0.411403
1.58495,0.759844
1.06083,0.443458
1.14797,0.639967
1.1413,0.937917
1.15776,0.853756
1.46591,0.53348
2.09974,0.478328
1.09469,0.667875
1.78509,0.544655
1.46607,0.520766
1.10824,0.780047
1.35255,0.866309
1.31602,0.439877
1.73591,0.710914
1.44281,0.782183
1.42167,0.820815
1.20493,0.389718
2.39529,0.386973
1.31037,0.711484
1.13692,0.621212
1.97325,0.627292
1.02994,0.702767
2.4103,0.4583
1.36513,0.544329
1.58208,0.692996
1.75328,0.540716
1.05855,0.491098
1.47501,0.45314
1.39626,0.507859
1.46096,0.813895
1.41527,0.684034
1.34411,0.695804
1.02225,0.597134
1.60497,0.381474
1.98331,0.390441
1.28713,0.877798
1.54509,0.757211
1.11591,0.743614
2.01676,0.503779
1.68178,0.523094
1.78807,0.395935
1.20218,0.588055
1.61804,0.461797
1.65692,0.721937
1.21381,0.381928
1.18715,0.697373
2.13324,0.57789
1.20587,0.758894
1.01394,0.909612
1.69267,0.586513
1.59881,0.720985
1.14669,0.865104
1.71382,0.669335
2.10646,0.442238
2.45018,0.378302
1.03676,0.413759
1.35411,0.389369
1.35497,0.422105
1.68945,0.724303
1.40618,0.430947
2.43218,0.396521
1.12826,0.766221
1.35609,0.859036
1.30317,0.693249
1.7179,0.429307
1.33194,0.553737
2.09245,0.484091
1.162,0.4489
1.5256,0.766265
1.95308,0.370349
1.2286,0.546405
1.76374,0.403626
2.37964,0.385767
1.13414,0.521752
1.25551,0.380935
2.15807,0.523385
2.17462,0.420891
1.1901,0.638065
1.55588,0.577444
1.05264,0.795765
1.48209,0.602605
2.03008,0.526778
1.32969,0.675482
1.32475,0.737044
2.18426,0.40792
1.15214,0.760965
1.38447,0.385759
1.31742,0.528127
1.39746,0.506604
1.96815,0.596988
1.96619,0.488022
1.34132,0.809569
1.19103,0.911755
1.78093,0.543325
1.0916,0.81339
1.26869,0.438412
1.31839,0.440271
1.26367,0.886179
1.28094,0.440769
1.08516,0.835616
1.6238,0.399349
1.3751,0.450087
1.2975,0.484789
1.16637,0.758555
1.20404,0.54828
1.45649,0.750552
1.88296,0.512409
1.48081,0.475034
2.18093,0.437119
1.61847,0.752683
1.60877,0.705628
1.01283,0.942681
1.79035,0.477263
1.25937,0.648656
1.97086,0.502008
1.27927,0.382389
1.19437,0.618944
1.06443,0.576114
1.61327,0.434625
1.52661,0.668485
1.68912,0.395777
2.03828,0.573691
1.69334,0.372445
2.66613,0.372844
1.10036,0.398903
1.16032,0.370285
1.83722,0.624258
1.26452,0.447695
1.9412,0.643927
1.10592,0.867081
2.30889,0.456364
1.80529,0.569577
1.53031,0.431886
1.15225,0.749134
1.31087,0.528028
1.30581,0.758768
1.41508,0.553728
1.28917,0.807661
2.18568,0.474706
1.66322,0.655436
2.00564,0.423488
2.22859,0.393343
1.71637,0.645891
1.21844,0.57073
1.49461,0.650772
1.04706,0.855183
1.00814,0.841685
1.20292,0.624242
1.20243,0.843642
1.65787,0.431068
1.83294,0.383996
1.33998,0.647871
1.35984,0.807394
2.45774,0.403672
1.48764,0.389276
2.41063,0.37999
1.49176,0.509508
1.29124,0.753589
1.1744,0.84069
1.87785,0.454737
1.48207,0.727974
1.17069,0.748792
1.00091,0.444724
1.87422,0.474757
1.36889,0.624559
1.53887,0.400261
1.10284,0.397843
1.95161,0.425813
1.06805,0.652994
1.38144,0.558717
1.01182,0.482902
1.1479,0.683375
1.91073,0.630819
1.27704,0.394969
2.24461,0.475617
1.69434,0.542339
2.05399,0.528967
1.77022,0.577071
1.8841,0.433245
2.49038,0.382191
1.29751,0.657871
1.25443,0.797374
2.07393,0.375154
1.87436,0.511357
2.05436,0.416876
1.1325,0.838198
2.36846,0.414242
1.75914,0.6697
2.2959,0.433913
2.44574,0.45489
1.0617,0.948886
1.08698,0.612816
1.77048,0.528313
1.87454,0.643819
1.0834,0.591504
1.08181,0.597598
1.7821,0.501966
1.43242,0.545915
1.19916,0.913162
1.11823,0.698944
1.10947,0.640071
1.17928,0.578515
1.29427,0.695357
1.76749,0.627004
1.34145,0.820178
1.58381,0.761185
1.65831,0.735475
1.39748,0.432378
1.128,0.654899
1.16852,0.421208
1.59129,0.542541
1.8084,0.482577
1.35335,0.486995
2.47649,0.389366
1.45473,0.81509
1.95816,0.621608
1.50685,0.633274
1.11765,0.393718
1.5827,0.648929
1.86001,0.538021
1.88928,0.508782
1.38516,0.402861
1.60112,0.385051
1.68715,0.644311
1.8132,0.572409
1.49327,0.719591
1.4679,0.717518
2.18423,0.488573
2.15915,0.440794
2.45569,0.417715
1.76141,0.683568
1.55133,0.771067
2.06301,0.416811
1.24406,0.585914
1.21502,0.798747
1.60553,0.646548
1.98996,0.512117
1.06769,0.8397
2.313,0.493585
1.05668,0.442209
1.21138,0.887655
1.0884,0.452859
1.43918,0.405192
1.75159,0.462803
2.29144,0.49281
1.45798,0.751208
2.01976,0.555126
1.06414,0.482411
1.85576,0.653547
2.11304,0.370714
1.14403,0.872266
1.36268,0.661254
1.4284,0.678223
1.56446,0.377527
1.4094,0.630942
1.79076,0.401104
2.47199,0.455213
2.00307,0.438284
1.18528,0.463226
1.40744,0.536076
1.28016,0.758567
1.07952,0.837702
1.42996,0.723972
2.47046,0.452333
1.65285,0.619969
1.16066,0.620255
1.84222,0.654353
2.24142,0.450786
1.06356,0.524043
1.15395,0.850251
1.24234,0.606549
1.52853,0.392428
2.21539,0.53165
2.06161,0.589438
1.09181,0.609983
2.454,0.377178
1.11054,0.684309
1.06222,0.422963
1.24627,0.805306
2.28367,0.420214
1.88795,0.493735
1.18642,0.80256
1.92937,0.379596
1.12229,0.679738
1.07723,0.701155
1.9871,0.582726
1.28202,0.888071
1.72592,0.677445
1.27138,0.54451
1.99851,0.405123
1.06036,0.663563
1.2394,0.794149
1.02172,0.553781
1.33911,0.794724
1.45648,0.516214
1.22572,0.675005
1.63607,0.37262
1.90302,0.602667
1.55323,0.422112
1.57647,0.50293
1.45049,0.716537
1.30635,0.512864
2.07263,0.587685
1.0726,0.612699
1.44834,0.642139
2.16199,0.452809
1.06649,0.727409
2.37254,0.38367
1.08111,0.602846
2.11756,0.571827
1.55096,0.442687
1.21255,0.441222
1.50677,0.612717
1.9036,0.418386
2.25179,0.529906
1.57451,0.705165
1.36144,0.597672
1.24559,0.578483
1.45019,0.552887
1.99152,0.603539
1.08461,0.394189
1.53559,0.489287
1.68748,0.710346
2.11346,0.418126
1.41806,0.586261
1.36565,0.684237
1.18941,0.54674
1.14144,0.704383
2.05055,0.423967
2.39106,0.474081
1.20581,0.396839
1.687,0.571978
1.06987,0.49847
1.98958,0.554462
1.46978,0.737983
1.00044,0.961112
1.94987,0.42254
1.58899,0.777292
1.56412,0.619103
1.54118,0.592788
1.82669,0.416766
2.12765,0.526828
1.40716,0.376727
1.41743,0.764638
1.12996,0.78058
2.07028,0.451501
1.95055,0.618845
1.38054,0.857057
1.52034,0.632259
1.14502,0.458621
1.0212,0.8658
2.45643,0.415375
2.24696,0.425156
1.34763,0.428038
1.55263,0.399408
1.04118,0.898991
1.33139,0.552535
1.07804,0.839263
1.28633,0.594221
1.31119,0.460712
1.75013,0.657116
1.14275,0.381388
1.17595,0.900031
1.01607,0.585772
1.90554,0.398864
1.23066,0.653833
1.45724,0.606353
1.3401,0.825901
2.24837,0.499029
2.11032,0.562583
1.0582,0.469392
1.70732,0.718536
1.18123,0.388736
1.98394,0.492372
1.97315,0.464746
1.83674,0.52053
1.54614,0.385257
1.27592,0.62171
1.49928,0.378822
1.06207,0.527666
1.02122,0.827721
1.88096,0.547478
1.01995,0.884985
1.13431,0.868449
1.25933,0.462841
1.96416,0.587396
1.33571,0.796711
2.07609,0.560559
1.21174,0.407005
1.62832,0.386816
1.2316,0.368486
2.13102,0.37933
1.90001,0.479938
2.30604,0.477482
1.10166,0.588542
1.16705,0.54544
1.07996,0.635265
1.60868,0.572529
1.25027,0.548766
1.74393,0.437208
1.80729,0.614687
2.0785,0.372182
1.00932,0.476802
1.0216,0.859068
1.19939,0.775745
2.01019,0.447106
1.24441,0.596392
1.04759,0.430601
2.16262,0.433924
2.31999,0.447064
1.37794,0.602086
1.10758,0.550094
1.00319,0.945575
2.66933,0.371668
1.89093,0.542387
2.23573,0.53567
1.42472,0.820521
1.66453,0.553211
1.95792,0.532595
1.10436,0.692521
1.513,0.75212
1.40721,0.785774
1.046,0.785307
2.60245,0.381071
1.01053,0.9103
1.22674,0.447402
1.37172,0.580704
1.13282,0.45717
1.90303,0.453204
1.14649,0.570127
1.35325,0.452536
1.55669,0.558972
1.16919,0.71561
1.22161,0.820785
2.1245,0.372522
1.37632,0.514905
1.21201,0.550222
1.74535,0.387915
1.33871,0.757128
1.88294,0.664301
1.0014,0.896131
1.76894,0.654448
1.1652,0.494822
1.44957,0.650669
1.66295,0.635641
1.13552,0.905131
1.12091,0.902572
1.8201,0.668822
2.17351,0.564207
1.71425,0.719743
1.77815,0.448114
1.29451,0.591674
1.48059,0.785198
2.3865,0.388274
1.20606,0.51468
1.66643,0.489919
1.13482,0.430361
1.72043,0.528954
2.02664,0.481205
1.01835,0.895156
1.17325,0.746301
1.24737,0.402595
1.75577,0.390447
1.26839,0.421659
1.21335,0.852557
1.35428,0.481638
1.18431,0.487017
1.66404,0.434353
1.94034,0.490025
1.00727,0.813405
1.22037,0.46196
1.85669,0.575701
1.00005,0.98689
1.62448,0.620668
1.00273,0.552975
1.04402,0.574537
1.70162,0.467071
1.6856,0.432499
1.3985,0.673877
1.48231,0.438025
1.97718,0.450077
2.39778,0.458363
1.60392,0.551538
1.17384,0.452896
1.54906,0.785339
2.1689,0.542167
2.53453,0.425326
2.1056,0.587228
2.30174,0.424222
1.57668,0.70212
1.51016,0.702158
1.4884,0.760359
1.52076,0.371014
1.96663,0.497646
1.15253,0.629465
1.06076,0.465184
2.09854,0.478761
1.96023,0.431886
1.17488,0.607204
1.02986,0.95268
1.1759,0.516025
1.90468,0.441381
1.19338,0.724369
1.92102,0.458751
1.82012,0.497442
1.24738,0.698249
1.9629,0.565798
2.19502,0.473609
1.80822,0.620966
1.98286,0.631788
1.44496,0.471812
1.40769,0.593712
1.50982,0.611331
1.04459,0.425964
1.23691,0.803959
2.1184,0.532101
1.74133,0.435754
2.26284,0.490278
1.19136,0.628935
1.12405,0.371885
1.14223,0.413983
1.27178,0.498189
2.47118,0.457697
1.86167,0.4043
1.42678,0.445155
1.79424,0.499106
1.96228,0.406606
1.10123,0.827634
2.40526,0.396695
1.31717,0.702637
1.17059,0.800517
1.63359,0.743387
1.84263,0.548104
1.35489,0.6107
1.67712,0.721379
1.36398,0.727687
2.01337,0.56852
1.45786,0.627123
1.84832,0.407829
1.1375,0.410951
2.43643,0.399118
1.19434,0.786257
1.62499,0.563474
1.36731,0.680231
2.53716,0.397521
1.70337,0.694868
1.72919,0.499159
1.36241,0.676433
1.44838,0.757291
1.15466,0.866846
1.95406,0.596415
1.06767,0.468964
1.2913,0.871041
2.26197,0.449368
2.00572,0.618263
1.57242,0.78814
1.22996,0.470511
1.19855,0.842988
1.73569,0.553409
1.54268,0.448251
1.90756,0.470078
1.60873,0.533718
1.21701,0.428808
1.00551,0.545532
2.2292,0.498313
1.43224,0.777639
2.32478,0.450059
1.27569,0.674381
1.94527,0.638891
1.56238,0.779281
2.29063,0.488135
1.90767,0.527312
1.14831,0.625902
1.2592,0.423137
1.15891,0.531438
1.08261,0.780156
1.22819,0.915264
2.27199,0.399063
1.80487,0.396792
1.91302,0.656305
1.73908,0.656583
1.56727,0.604839
1.43682,0.65999
1.42613,0.53235
1.1507,0.628943
1.34873,0.870573
2.00242,0.450898
1.27363,0.810806
1.83743,0.644306
1.96657,0.419681
1.47644,0.748088
1.38864,0.77188
1.62522,0.591389
2.20873,0.420887
1.77157,0.376802
1.84416,0.574246
1.28885,0.511944
2.15403,0.499375
1.92233,0.635271
1.63431,0.691297
2.08187,0.404985
1.86437,0.597406
1.17937,0.520533
1.47124,0.441066
1.39732,0.486533
2.1443,0.409228
1.99543,0.516874
1.42836,0.637637
1.48284,0.77705
1.55704,0.482321
1.36103,0.763911
1.24862,0.374431
1.31264,0.727189
1.70541,0.48856
1.0487,0.449458
1.34772,0.681079
2.3098,0.454158
1.74645,0.491026
1.37621,0.840098
1.3861,0.509565
2.31825,0.375628
1.60647,0.481249
1.575,0.559179
1.04141,0.548872
1.9941,0.428881
1.29015,0.836015
2.11169,0.516198
1.44684,0.522286
1.71949,0.427741
1.28302,0.797793
1.28235,0.542878
1.41636,0.755632
1.04505,0.691031
2.025,0.3924
1.82945,0.685567
1.55768,0.581465
1.24729,0.905012
1.08858,0.64916
2.14625,0.547568
1.61098,0.445153
1.8039,0.487679
2.01806,0.595955
1.34647,0.60597
1.00293,0.975345
2.39959,0.375626
1.13582,0.44994
2.53499,0.380974
1.2459,0.388953
2.45011,0.412175
1.98997,0.589967
2.21134,0.486656
1.51217,0.579411
1.17552,0.836938
1.55743,0.412758
1.01184,0.513477
1.38269,0.855787
1.51462,0.752369
2.04282,0.526288
1.86068,0.652372
2.31332,0.490214
1.44576,0.490967
1.51051,0.683914
1.18449,0.401865
1.05749,0.730059
1.45894,0.614169
1.20717,0.377981
1.70819,0.496046
1.5185,0.395924
1.54041,0.49329
1.39415,0.764924
1.7883,0.405979
1.75651,0.618028
1.3606,0.601044
1.41624,0.614205
2.49226,0.394947
1.21835,0.575432
1.04979,0.778102
2.497,0.417833
2.41953,0.443138
1.40126,0.734195
1.07727,0.804036
1.95669,0.417225
1.3606,0.763966
1.54587,0.72894
1.54036,0.411969
1.5615,0.688602
2.07785,0.488783
1.11298,0.896647
1.9546,0.5717
2.2231,0.433251
1.83169,0.479506
1.29705,0.405666
2.50653,0.431959
1.95898,0.606458
1.41592,0.685812
1.80033,0.625612
1.91943,0.399806
1.61708,0.671282
1.78075,0.493907
1.65564,0.601515
1.96614,0.48174
1.53315,0.575481
1.36653,0.48926
1.54554,0.566053
2.05301,0.479951
1.64695,0.647306
1.11682,0.486994
1.45122,0.741267
1.00122,0.665716
2.11832,0.51457
1.49298,0.642787
2.12837,0.449043
1.38394,0.468677
1.27907,0.808115
1.73445,0.634061
1.38673,0.477926
1.68661,0.619363
1.71383,0.600391
1.53807,0.745416
1.24122,0.483699
1.55005,0.795695
1.87224,0.425736
1.63655,0.459677
2.15384,0.462563
1.66489,0.595454
1.08574,0.412917
1.00349,0.442203
1.00279,0.882703
1.8514,0.4046
1.99686,0.522319
1.98347,0.625811
1.93902,0.505585
1.72107,0.470832
1.79057,0.555303
1.52035,0.639393
1.31375,0.547643
1.7332,0.716737
1.35765,0.481308
2.27989,0.380457
1.09846,0.85625
1.88631,0.604771
1.09083,0.936304
2.02685,0.558599
1.47117,0.674965
2.15537,0.515511
1.83178,0.590531
1.91227,0.506263
1.1535,0.770343
1.9888,0.468566
1.41933,0.550748
1.22787,0.677023
2.62669,0.375543
1.48968,0.45897
1.12102,0.453886
1.70696,0.544699
1.10799,0.480381
2.33697,0.454717
1.42474,0.44347
1.03672,0.755747
1.5088,0.491297
2.1476,0.451342
1.02863,0.535475
1.07799,0.644886
1.09443,0.750953
1.90333,0.562161
1.04036,0.537641
1.43819,0.409328
1.32712,0.784073
1.58268,0.50559
1.49226,0.557244
1.7266,0.455775
1.7495,0.383209
2.34512,0.480282
1.11676,0.69175
1.62613,0.600446
1.343,0.677752
1.21284,0.573295
1.97363,0.405995
2.31761,0.456241
2.21075,0.383568
1.10875,0.568705
1.19767,0.618318
1.01576,0.523942
1.89541,0.543009
1.96047,0.395572
1.54949,0.590013
1.10309,0.439265
1.35675,0.623959
1.10919,0.938059
1.62774,0.705362
1.90372,0.39396
1.02405,0.590561
1.80442,0.48318
2.18836,0.461021
1.24523,0.510173
1.35466,0.701663
2.27347,0.444858
1.55017,0.664024
1.17559,0.682226
1.04678,0.871358
1.55558,0.680395
1.72125,0.612678
1.10482,0.424679
1.14976,0.93873
1.2404,0.491001
1.30138,0.853345
1.32054,0.85309
2.48977,0.440206
2.0234,0.466654
1.39138,0.645565
1.81847,0.459204
2.45485,0.428033
1.88377,0.562349
1.59511,0.722201
1.27849,0.52222
1.4089,0.395546
2.08065,0.434481
1.87586,0.564106
1.46344,0.383699
1.27084,0.509118
1.06237,0.851003
1.88264,0.380829
1.66871,0.407042
1.33939,0.730665
1.11071,0.834301
2.05074,0.391538
1.53977,0.612923
1.46296,0.436009
1.61544,0.728863
1.86835,0.372774
1.59566,0.457047
1.01805,0.854512
1.97312,0.465923
1.11687,0.94834
2.38574,0.418715
1.1169,0.452512
1.47423,0.566993
1.5717,0.709064
1.32058,0.628989
1.85683,0.400489
1.62629,0.65792
1.93798,0.428337
1.64034,0.552649
1.39826,0.801911
2.34762,0.471459
1.25167,0.497271
1.38498,0.578364
1.05026,0.896579
1.31514,0.389192
1.06688,0.721248
1.30597,0.622046
1.77064,0.510719
1.20754,0.775095
2.10073,0.557116
1.07443,0.909465
1.7419,0.501218
1.03924,0.638954
1.72189,0.377179
1.8682,0.630959
1.00094,0.540249
1.43857,0.578969
1.04164,0.672601
1.24166,0.601591
2.30843,0.397119
1.17086,0.680093
1.35934,0.736049
1.16101,0.465139
1.21885,0.788882
1.01741,0.506263
1.24177,0.394102
1.51429,0.678319
2.37573,0.418992
1.87555,0.551239
2.23225,0.483001
1.6413,0.715217
1.08382,0.642283
1.60217,0.517599
2.27934,0.429683
1.514,0.390687
1.62856,0.643546
1.99004,0.612932
1.7464,0.620081
2.67113,0.376239
1.22597,0.814732
2.43035,0.376728
1.4809,0.489973
1.26433,0.702494
1.75582,0.57936
2.29954,0.423927
1.91819,0.633095
2.36506,0.443334
1.1348,0.922943
2.03421,0.41802
1.2935,0.663423
1.31885,0.486115
1.00329,0.553156
1.40267,0.589157
2.00844,0.601851
1.23961,0.706882
1.439,0.421765
1.23307,0.447479
2.25716,0.526672
1.26813,0.524886
1.14846,0.626773
2.05069,0.424396
1.15598,0.879652
1.14532,0.433261
1.74041,0.556106
1.06099,0.687324
1.02692,0.697886
1.10266,0.826896
1.52509,0.677693
2.10399,0.593756
1.56758,0.560598
1.87236,0.503786
1.16256,0.39909
1.06148,0.901877
2.53958,0.430844
1.76891,0.393304
1.20217,0.907473
1.41801,0.485658
1.59719,0.532506
1.30363,0.744235
1.15143,0.942522
1.35583,0.547391
2.07231,0.590997
2.10979,0.562249
1.7542,0.656465
1.28693,0.690235
1.26516,0.842946
1.33019,0.404835
2.13294,0.372044
1.44064,0.52015
1.16842,0.800016
2.23948,0.386552
2.13419,0.387661
1.43896,0.605317
1.01572,0.780972
1.50513,0.738493
1.43946,0.604496
1.55525,0.537182
1.90461,0.662227
1.62436,0.574208
1.92259,0.394021
1.57905,0.470182
1.04838,0.703051
1.6986,0.614997
1.56057,0.783963
2.04341,0.401404
1.01199,0.677115
1.76088,0.36942
1.05571,0.685809
1.68982,0.424034
1.93218,0.491287
1.633,0.521371
1.18649,0.417613
1.39181,0.564436
1.89954,0.502224
1.15631,0.555206
1.11057,0.939354
1.77426,0.674758
1.0193,0.523166
1.4567,0.4154
1.26159,0.695972
1.35337,0.387924
1.38194,0.605529
1.01469,0.479175
1.48973,0.630447
1.2217,0.565697
1.42489,0.440434
1.0717,0.540902
1.24098,0.558849
1.07907,0.439478
1.21451,0.497059
1.5535,0.780358
1.68449,0.423978
1.24712,0.489389
1.7169,0.492536
1.26226,0.672905
2.47932,0.408096
1.21775,0.601998
1.78192,0.512634
1.1703,0.392588
1.64351,0.46709
1.21106,0.843734
1.30396,0.618126
1.5714,0.633664
1.34748,0.693886
1.39,0.657058
2.21381,0.389627
1.73104,0.541947
1.14393,0.908264
1.61242,0.431936
1.02034,0.671878
1.38956,0.678639
1.04735,0.426052
1.79504,0.478333
1.09406,0.510881
1.24522,0.486818
1.24701,0.63404
1.99833,0.463725
1.33854,0.464969
1.68838,0.546915
1.25879,0.751159
1.26633,0.477123
1.49601,0.751107
1.5039,0.680357
1.69217,0.469599
1.09847,0.525066
1.56566,0.591714
1.49312,0.775868
1.25526,0.6151
1.20083,0.492626
1.889,0.452763
1.50329,0.720012
1.18637,0.700142
1.15138,0.82181
1.14162,0.810984
2.00207,0.554887
1.50302,0.533629
1.71762,0.395296
1.62949,0.656896
1.93563,0.513401
1.63003,0.68267
2.58406,0.383001
1.18134,0.572928
1.22823,0.601208
1.73145,0.385626
1.40353,0.430855
1.46482,0.54446
2.31424,0.425476
1.2682,0.472942
1.47608,0.720715
1.15998,0.706653
1.08586,0.708865
1.55268,0.742839
2.10374,0.54884
1.03737,0.830338
1.64224,0.442885
1.17606,0.923751
1.59655,0.573987
1.18681,0.526883
1.34572,0.396829
1.40911,0.45105
2.19997,0.39549
2.66122,0.386971
1.02127,0.522115
1.48731,0.742535
1.0296,0.56702
1.4747,0.548636
1.33311,0.794161
1.42049,0.398028
1.01139,0.490789
1.59561,0.701844
1.7265,0.421597
1.48709,0.713961
1.05986,0.956128
1.25016,0.663908
2.19313,0.447907
1.49435,0.464066
1.46911,0.644133
1.46425,0.518651
1.31994,0.529962
1.03947,0.62331
1.54556,0.707974
1.15964,0.638497
1.7331,0.72889
2.03002,0.444746
1.20183,0.470046
1.94165,0.464601
1.94482,0.370798
1.02688,0.439595
1.15042,0.879406
1.22127,0.418283
1.61067,0.663631
1.41937,0.376161
1.05322,0.873839
1.57576,0.435967
1.56938,0.731121
1.04337,0.47865
1.49341,0.397659
1.90464,0.427162
1.36582,0.70815
1.23507,0.838132
2.44873,0.405538
2.30152,0.373269
1.48544,0.735761
1.38391,0.684457
1.3296,0.369576
1.15142,0.428855
2.46802,0.400532
1.5454,0.499226
1.54167,0.679027
2.30224,0.444194
1.29935,0.713314
1.68946,0.675573
1.26171,0.805942
1.60988,0.653147
1.25014,0.371379
1.35446,0.671123
1.62282,0.57124
1.13473,0.900655
1.42472,0.602184
1.48537,0.550071
1.16575,0.484341
1.06749,0.893811
1.02098,0.9442
1.89247,0.657584
1.29154,0.438744
1.46177,0.399734
1.07242,0.716195
1.41974,0.404061
2.28981,0.406182
1.39665,0.453247
1.91914,0.503436
1.71239,0.705125
1.85654,0.547049
1.54756,0.495537
1.07842,0.817157
1.20244,0.785486
1.17133,0.513823
1.33361,0.797794
2.35827,0.420991
1.4014,0.417325
2.12935,0.382045
1.3693,0.467298
1.58188,0.488622
1.31407,0.581306
1.40923,0.546587
2.15678,0.402263
1.74767,0.474383
1.02504,0.571634
1.85208,0.581211
1.38406,0.718271
1.30692,0.378361
1.68869,0.588724
1.21548,0.542256
1.28026,0.859553
1.03393,0.551437
1.91886,0.580718
1.21859,0.8405
2.21041,0.444623
1.61086,0.767336
1.30257,0.413367
2.23419,0.493497
1.1464,0.880941
1.883,0.66808
2.61099,0.407283
1.57075,0.467739
2.03876,0.613303
1.60493,0.539504
1.73753,0.433
1.89646,0.493281
1.73441,0.520649
2.10274,0.389231
1.31774,0.847538
1.80744,0.527238
1.1775,0.494757
1.59132,0.577427
1.07028,0.442585
1.65531,0.637982
1.46155,0.743965
1.14151,0.8835
1.25965,0.806394
1.44445,0.475204
1.92628,0.655647
1.28184,0.370689
1.67685,0.622366
1.41094,0.602145
1.76131,0.379887
1.57703,0.429243
1.542,0.471623
1.4581,0.367895
1.42362,0.500684
1.38865,0.491218
1.17376,0.837191
1.27339,0.692232
1.69118,0.627942
1.78619,0.390455
1.0127,0.98003
1.54807,0.462321
1.69458,0.544918
1.25059,0.613985
1.57925,0.432281
1.74567,0.441215
1.22025,0.407133
2.0911,0.45372
1.00544,0.913986
1.12659,0.519772
2.5019,0.373529
1.50948,0.682448
1.79492,0.582713
1.44486,0.67454
1.89299,0.549332
1.2802,0.622139
1.3239,0.400718
2.23262,0.545803
1.26375,0.401881
1.5741,0.483945
2.08951,0.538089
1.81201,0.698882
1.02681,0.72184
1.33415,0.516447
1.36091,0.726754
1.76804,0.506951
1.19125,0.857623
1.12692,0.49754
1.36217,0.783885
1.71787,0.687757
1.34206,0.840762
1.00185,0.64992
1.38847,0.692818
1.01106,0.988955
2.07033,0.49537
1.09786,0.416122
1.05155,0.71562
1.18872,0.518371
1.66917,0.384051
1.30555,0.781085
1.01503,0.680234
1.39457,0.815188
1.37626,0.808563
1.60049,0.526223
1.5497,0.766429
1.69334,0.48264
1.9055,0.389874
1.19965,0.558074
2.60408,0.404909
2.3606,0.419472
1.13069,0.409096
1.62676,0.369689
1.34661,0.503203
1.61558,0.725667
1.86416,0.555575
1.42834,0.691434
1.07025,0.900073
1.97155,0.376996
1.76657,0.422329
1.13337,0.516694
1.20227,0.44474
1.10517,0.54585
1.76122,0.384974
1.90708,0.531499
1.81186,0.692266
1.98286,0.45725
1.32308,0.796795
1.07455,0.912139
1.4581,0.45792
1.35478,0.847496
1.29809,0.474733
1.12324,0.540152
2.57211,0.407511
1.6019,0.751296
1.06263,0.486529
1.20263,0.833195
1.4112,0.471113
1.93937,0.53026
1.57664,0.661215
1.27934,0.874346
1.58681,0.627335
1.13034,0.6993
1.00013,0.897281
1.18383,0.505418
1.20836,0.769754
1.49852,0.799447
1.19674,0.455337
1.23464,0.787489
1.86331,0.653149
1.19154,0.838998
1.87922,0.563479
1.98818,0.382294
1.23231,0.460433
2.48747,0.413523
1.17039,0.643331
2.24591,0.39823
1.03043,0.841971
1.01212,0.588622
1.02418,0.434676
1.39449,0.536438
1.03497,0.534782
1.78337,0.439918
1.16556,0.396828
1.82609,0.651702
1.58809,0.575119
1.73632,0.405887
1.71714,0.721978
2.05899,0.44487
2.45572,0.394588
1.47532,0.739366
1.05483,0.386695
1.33446,0.870919
1.58464,0.635402
2.14474,0.575997
1.31087,0.87322
1.17611,0.395543
1.57794,0.527497
2.22453,0.411085
1.54785,0.459364
1.89573,0.41758
1.29539,0.656302
1.09128,0.434186
2.01025,0.558011
2.00508,0.433985
1.92857,0.419523
1.01192,0.543239
1.39925,0.388467
1.69704,0.465418
1.89508,0.607083
2.38447,0.458597
1.94593,0.507124
1.28687,0.720684
1.42665,0.449092
1.95311,0.574217
1.80247,0.447751
1.37912,0.781726
1.16579,0.445003
1.1148,0.926779
1.09357,0.815349
1.06289,0.445513
1.98857,0.581519
